id	news_id	ratings_id
3935	58	3935
3936	86	3936
3937	802	3937
3938	338	3938
3939	117	3939
3940	241	3940
3941	296	3941
3942	775	3942
3943	917	3943
3944	593	3944
3945	60	3945
3946	592	3946
3947	220	3947
3948	679	3948
3949	528	3949
3950	741	3950
3951	372	3951
3952	226	3952
3953	937	3953
3954	981	3954
3955	768	3955
3956	83	3956
3957	320	3957
3958	247	3958
3959	1086	3959
3960	1063	3960
3961	368	3961
3962	921	3962
3963	441	3963
3964	734	3964
3965	175	3965
3966	1104	3966
3967	105	3967
3968	502	3968
3969	1	3969
3970	92	3970
3971	1112	3971
3972	654	3972
3973	962	3973
3974	554	3974
3975	190	3975
3976	474	3976
3977	202	3977
3978	79	3978
3979	995	3979
3980	14	3980
3981	503	3981
3982	644	3982
3983	190	3983
3984	744	3984
3985	446	3985
3986	1220	3986
3987	957	3987
3988	725	3988
3989	1728	3989
3990	871	3990
3991	20	3991
3992	1802	3992
3993	820	3993
3994	1370	3994
3995	351	3995
3996	877	3996
3997	683	3997
3998	330	3998
3999	1885	3999
4000	1557	4000
4001	1727	4001
4002	1676	4002
4003	668	4003
4004	43	4004
4005	722	4005
4006	1934	4006
4007	694	4007
4008	1285	4008
4009	528	4009
4010	1532	4010
4011	202	4011
4012	474	4012
4013	503	4013
4014	719	4014
4015	214	4015
4016	629	4016
4017	1160	4017
4018	744	4018
4019	92	4019
4020	995	4020
4021	86	4021
4022	790	4022
4023	790	4023
4024	944	4024
4025	419	4025
4026	6	4026
4027	394	4027
4028	247	4028
4029	446	4029
4030	1082	4030
4031	462	4031
4032	293	4032
4033	167	4033
4034	478	4034
4035	398	4035
4036	1382	4036
4037	1692	4037
4038	316	4038
4039	998	4039
4040	1680	4040
4041	1496	4041
4042	291	4042
4043	1617	4043
4044	763	4044
4045	1581	4045
4046	886	4046
4047	360	4047
4048	361	4048
4049	1519	4049
4050	816	4050
4051	698	4051
4052	1602	4052
4053	1206	4053
4054	37	4054
4055	879	4055
4056	1884	4056
4057	540	4057
4058	22	4058
4059	607	4059
4060	870	4060
4061	921	4061
4062	490	4062
4063	474	4063
4064	669	4064
4065	1070	4065
4066	734	4066
4067	731	4067
4068	487	4068
4069	298	4069
4070	791	4070
4071	561	4071
4072	527	4072
4073	993	4073
4074	582	4074
4075	540	4075
4076	466	4076
4077	202	4077
4078	541	4078
4079	503	4079
4080	802	4080
4081	1160	4081
4082	474	4082
4083	409	4083
4084	237	4084
4085	636	4085
4086	872	4086
4087	134	4087
4088	127	4088
4089	246	4089
4090	1086	4090
4091	629	4091
4092	927	4092
4093	149	4093
4094	22	4094
4095	719	4095
4096	1152	4096
4097	6	4097
4098	956	4098
4099	338	4099
4100	654	4100
4101	768	4101
4102	617	4102
4103	368	4103
4104	540	4104
4105	474	4105
4106	338	4106
4107	237	4107
4108	246	4108
4109	86	4109
4110	1533	4110
4111	1731	4111
4112	714	4112
4113	300	4113
4114	131	4114
4115	1745	4115
4116	827	4116
4117	897	4117
4118	1249	4118
4119	124	4119
4120	1307	4120
4121	669	4121
4122	1342	4122
4123	1288	4123
4124	708	4124
4125	837	4125
4126	1901	4126
4127	712	4127
4128	1823	4128
4129	1816	4129
4130	634	4130
4131	1748	4131
4132	823	4132
4133	308	4133
4134	540	4134
4135	474	4135
4136	995	4136
4137	86	4137
4138	237	4138
4139	872	4139
4140	246	4140
4141	149	4141
4142	744	4142
4143	927	4143
4144	739	4144
4145	1716	4145
4146	995	4146
4147	1092	4147
4148	850	4148
4149	53	4149
4150	818	4150
4151	365	4151
4152	545	4152
4153	183	4153
4154	750	4154
4155	1543	4155
4156	1688	4156
4157	829	4157
4158	1564	4158
4159	1806	4159
4160	906	4160
4161	906	4161
4162	1243	4162
4163	1594	4163
4164	1413	4164
4165	1679	4165
4166	1224	4166
4167	1224	4167
4168	676	4168
4169	40	4169
4170	1647	4170
4171	599	4171
4172	474	4172
4173	409	4173
4174	541	4174
4175	629	4175
4176	92	4176
4177	744	4177
4178	335	4178
4179	872	4179
4180	202	4180
4181	149	4181
4182	214	4182
4183	237	4183
4184	160	4184
4185	540	4185
4186	909	4186
4187	966	4187
4188	313	4188
4189	251	4189
4190	911	4190
4191	618	4191
4192	1233	4192
4193	618	4193
4194	618	4194
4195	973	4195
4196	1696	4196
4197	1503	4197
4198	1795	4198
4199	1100	4199
4200	1507	4200
4201	1857	4201
4202	884	4202
4203	884	4203
4204	884	4204
4205	143	4205
4206	822	4206
4207	11	4207
4208	814	4208
4209	1621	4209
4210	526	4210
4211	1728	4211
4212	204	4212
4213	123	4213
4214	1459	4214
4215	1910	4215
4216	1814	4216
4217	135	4217
4218	62	4218
4219	921	4219
4220	22	4220
4221	927	4221
4222	728	4222
4223	98	4223
4224	733	4224
4225	964	4225
4226	490	4226
4227	211	4227
4228	802	4228
4229	189	4229
4230	138	4230
4231	241	4231
4232	489	4232
4233	478	4233
4234	639	4234
4235	425	4235
4236	444	4236
4237	759	4237
4238	376	4238
4239	540	4239
4240	246	4240
4241	474	4241
4242	38	4242
4243	763	4243
4244	830	4244
4245	59	4245
4246	954	4246
4247	511	4247
4248	744	4248
4249	1046	4249
4250	1303	4250
4251	1197	4251
4252	673	4252
4253	558	4253
4254	1397	4254
4255	1126	4255
4256	822	4256
4257	1807	4257
4258	878	4258
4259	907	4259
4260	441	4260
4261	1077	4261
4262	1203	4262
4263	81	4263
4264	1666	4264
4265	1910	4265
4266	1550	4266
4267	561	4267
4268	1553	4268
4269	1430	4269
4270	1218	4270
4271	932	4271
4272	868	4272
4273	848	4273
4274	1673	4274
4275	1329	4275
4276	712	4276
4277	872	4277
4278	202	4278
4279	466	4279
4280	503	4280
4281	246	4281
4282	446	4282
4283	1152	4283
4284	947	4284
4285	885	4285
4286	442	4286
4287	944	4287
4288	190	4288
4289	79	4289
4290	289	4290
4291	127	4291
4292	791	4292
4293	953	4293
4294	134	4294
4295	995	4295
4296	995	4296
4297	194	4297
4298	39	4298
4299	540	4299
4300	441	4300
4301	474	4301
4302	474	4302
4303	791	4303
4304	541	4304
4305	1595	4305
4306	1672	4306
4307	1436	4307
4308	772	4308
4309	1134	4309
4310	1134	4310
4311	1134	4311
4312	781	4312
4313	562	4313
4314	361	4314
4315	816	4315
4316	652	4316
4317	724	4317
4318	1297	4318
4319	956	4319
4320	1700	4320
4321	838	4321
4322	514	4322
4323	1458	4323
4324	303	4324
4325	1445	4325
4326	1445	4326
4327	1445	4327
4328	1445	4328
4329	1445	4329
4330	1445	4330
4331	1535	4331
4332	129	4332
4333	817	4333
4334	1352	4334
4335	196	4335
4336	1144	4336
4337	1344	4337
4338	187	4338
4339	27	4339
4340	648	4340
4341	1842	4341
4342	921	4342
4343	540	4343
4344	669	4344
4345	629	4345
4346	629	4346
4347	376	4347
4348	202	4348
4349	202	4349
4350	202	4350
4351	202	4351
4352	589	4352
4353	134	4353
4354	237	4354
4355	338	4355
4356	503	4356
4357	127	4357
4358	847	4358
4359	14	4359
4360	58	4360
4361	593	4361
4362	190	4362
4363	9	4363
4364	1082	4364
4365	1082	4365
4366	981	4366
4367	596	4367
4368	1078	4368
4369	882	4369
4370	79	4370
4371	117	4371
4372	763	4372
4373	1063	4373
4374	531	4374
4375	426	4375
4376	607	4376
4377	508	4377
4378	508	4378
4379	821	4379
4380	674	4380
4381	385	4381
4382	3	4382
4383	712	4383
4384	575	4384
4385	408	4385
4386	55	4386
4387	722	4387
4388	953	4388
4389	337	4389
4390	1024	4390
4391	553	4391
4392	1104	4392
4393	532	4393
4394	221	4394
4395	771	4395
4396	771	4396
4397	771	4397
4398	233	4398
4399	25	4399
4400	577	4400
4401	577	4401
4402	175	4402
4403	830	4403
4404	1553	4404
4405	1654	4405
4406	1372	4406
4407	104	4407
4408	1111	4408
4409	284	4409
4410	1529	4410
4411	1598	4411
4412	1007	4412
4413	802	4413
4414	1322	4414
4415	864	4415
4416	925	4416
4417	171	4417
4418	334	4418
4419	56	4419
4420	1518	4420
4421	1303	4421
4422	920	4422
4423	1154	4423
4424	508	4424
4425	846	4425
4426	846	4426
4427	310	4427
4428	1426	4428
4429	345	4429
4430	1274	4430
4431	1936	4431
4432	292	4432
4433	632	4433
4434	264	4434
4435	992	4435
4436	542	4436
4437	691	4437
4438	820	4438
4439	714	4439
4440	864	4440
4441	1687	4441
4442	1497	4442
4443	785	4443
4444	785	4444
4445	296	4445
4446	1548	4446
4447	1906	4447
4448	1070	4448
4449	1070	4449
4450	409	4450
4451	791	4451
4452	372	4452
4453	541	4453
4454	226	4454
4455	98	4455
4456	58	4456
4457	86	4457
4458	396	4458
4459	296	4459
4460	763	4460
4461	744	4461
4462	48	4462
4463	190	4463
4464	304	4464
4465	872	4465
4466	503	4466
4467	719	4467
4468	211	4468
4469	719	4469
4470	134	4470
4471	237	4471
4472	338	4472
4473	474	4473
4474	79	4474
4475	540	4475
4476	408	4476
4477	352	4477
4478	1107	4478
4479	1272	4479
4480	541	4480
4481	190	4481
4482	712	4482
4483	1626	4483
4484	738	4484
4485	1702	4485
4486	1702	4486
4487	1521	4487
4488	1578	4488
4489	441	4489
4490	871	4490
4491	379	4491
4492	540	4492
4493	338	4493
4494	921	4494
4495	466	4495
4496	474	4496
4497	337	4497
4498	942	4498
4499	134	4499
4500	79	4500
4501	202	4501
4502	927	4502
4503	441	4503
4504	921	4504
4505	933	4505
4506	917	4506
4507	917	4507
4508	474	4508
4509	60	4509
4510	505	4510
4511	1470	4511
4512	726	4512
4513	81	4513
4514	826	4514
4515	1804	4515
4516	1478	4516
4517	1050	4517
4518	1375	4518
4519	1841	4519
4520	1518	4520
4521	1394	4521
4522	213	4522
4523	1818	4523
4524	406	4524
4525	1934	4525
4526	816	4526
4527	375	4527
4528	1126	4528
4529	1591	4529
4530	882	4530
4531	1513	4531
4532	980	4532
4533	220	4533
4534	481	4534
4535	921	4535
4536	540	4536
4537	1134	4537
4538	409	4538
4539	22	4539
4540	734	4540
4541	1078	4541
4542	478	4542
4543	376	4543
4544	337	4544
4545	9	4545
4546	1129	4546
4547	1038	4547
4548	197	4548
4549	1014	4549
4550	92	4550
4551	1685	4551
4552	1187	4552
4553	1737	4553
4554	597	4554
4555	864	4555
4556	1757	4556
4557	1126	4557
4558	1582	4558
4559	1663	4559
4560	942	4560
4561	618	4561
4562	852	4562
4563	216	4563
4564	1272	4564
4565	857	4565
4566	851	4566
4567	851	4567
4568	1311	4568
4569	160	4569
4570	1485	4570
4571	1541	4571
4572	372	4572
4573	490	4573
4574	884	4574
4575	540	4575
4576	540	4576
4577	409	4577
4578	1603	4578
4579	57	4579
4580	1109	4580
4581	433	4581
4582	930	4582
4583	472	4583
4584	1119	4584
4585	466	4585
4586	23	4586
4587	640	4587
4588	1816	4588
4589	347	4589
4590	273	4590
4591	1656	4591
4592	536	4592
4593	52	4593
4594	764	4594
4595	179	4595
4596	466	4596
4597	474	4597
4598	237	4598
4599	442	4599
4600	45	4600
4601	409	4601
4602	503	4602
4603	396	4603
4604	202	4604
4605	593	4605
4606	995	4606
4607	143	4607
4608	340	4608
4609	843	4609
4610	22	4610
4611	802	4611
4612	728	4612
4613	1107	4613
4614	808	4614
4615	527	4615
4616	92	4616
4617	50	4617
4618	895	4618
4619	1094	4619
4620	11	4620
4621	886	4621
4622	147	4622
4623	334	4623
4624	114	4624
4625	114	4625
4626	1040	4626
4627	835	4627
4628	1116	4628
4629	1415	4629
4630	698	4630
4631	134	4631
4632	540	4632
4633	872	4633
4634	100	4634
4635	1530	4635
4636	706	4636
4637	879	4637
4638	1851	4638
4639	127	4639
4640	338	4640
4641	211	4641
4642	190	4642
4643	3	4643
4644	86	4644
4645	973	4645
4646	158	4646
4647	1045	4647
4648	528	4648
4649	439	4649
4650	768	4650
4651	337	4651
4652	14	4652
4653	1130	4653
4654	318	4654
4655	1910	4655
4656	1290	4656
4657	1671	4657
4658	760	4658
4659	1430	4659
4660	1384	4660
4661	1836	4661
4662	1750	4662
4663	1412	4663
4664	847	4664
4665	224	4665
4666	565	4666
4667	984	4667
4668	1741	4668
4669	1334	4669
4670	825	4670
4671	7	4671
4672	1893	4672
4673	963	4673
4674	963	4674
4675	1254	4675
4676	767	4676
4677	882	4677
4678	594	4678
4679	1173	4679
4680	780	4680
4681	298	4681
4682	86	4682
4683	296	4683
4684	654	4684
4685	757	4685
4686	6	4686
4687	669	4687
4688	672	4688
4689	338	4689
4690	149	4690
4691	22	4691
4692	98	4692
4693	50	4693
4694	3	4694
4695	763	4695
4696	558	4696
4697	190	4697
4698	57	4698
4699	1094	4699
4700	745	4700
4701	1192	4701
4702	861	4702
4703	182	4703
4704	1871	4704
4705	313	4705
4706	1429	4706
4707	1672	4707
4708	595	4708
4709	146	4709
4710	1652	4710
4711	1008	4711
4712	1216	4712
4713	852	4713
4714	1609	4714
4715	1609	4715
4716	1277	4716
4717	870	4717
4718	870	4718
4719	870	4719
4720	1267	4720
4721	1151	4721
4722	26	4722
4723	26	4723
4724	26	4724
4725	780	4725
4726	237	4726
4727	79	4727
4728	6	4728
4729	211	4729
4730	211	4730
4731	202	4731
4732	217	4732
4733	791	4733
4734	851	4734
4735	134	4735
4736	104	4736
4737	541	4737
4738	190	4738
4739	441	4739
4740	441	4740
4741	441	4741
4742	441	4742
4743	1246	4743
4744	853	4744
4745	719	4745
4746	1303	4746
4747	175	4747
4748	1303	4748
4749	1303	4749
4750	1303	4750
4751	1303	4751
4752	1303	4752
4753	1303	4753
4754	729	4754
4755	706	4755
4756	441	4756
4757	827	4757
4758	806	4758
4759	540	4759
4760	872	4760
4761	466	4761
4762	66	4762
4763	995	4763
4764	396	4764
4765	22	4765
4766	143	4766
4767	771	4767
4768	498	4768
4769	737	4769
4770	518	4770
4771	239	4771
4772	239	4772
4773	703	4773
4774	442	4774
4775	659	4775
4776	582	4776
4777	20	4777
4778	20	4778
4779	397	4779
4780	396	4780
4781	338	4781
4782	944	4782
4783	337	4783
4784	158	4784
4785	1130	4785
4786	262	4786
4787	651	4787
4788	66	4788
4789	640	4789
4790	1593	4790
4791	118	4791
4792	927	4792
4793	181	4793
4794	829	4794
4795	546	4795
4796	809	4796
4797	854	4797
4798	1424	4798
4799	927	4799
4800	1178	4800
4801	1341	4801
4802	1399	4802
4803	95	4803
4804	1594	4804
4805	496	4805
4806	1917	4806
4807	885	4807
4808	930	4808
4809	974	4809
4810	1022	4810
4811	580	4811
4812	1322	4812
4813	383	4813
4814	30	4814
4815	480	4815
4816	492	4816
4817	22	4817
4818	1045	4818
4819	1045	4819
4820	1417	4820
4821	442	4821
4822	1298	4822
4823	92	4823
4824	318	4824
4825	46	4825
4826	190	4826
4827	347	4827
4828	943	4828
4829	1094	4829
4830	242	4830
4831	1530	4831
4832	439	4832
4833	337	4833
4834	814	4834
4835	50	4835
4836	1882	4836
4837	764	4837
4838	764	4838
4839	737	4839
4840	14	4840
4841	1748	4841
4842	433	4842
4843	1462	4843
4844	618	4844
4845	537	4845
4846	23	4846
4847	884	4847
4848	80	4848
4849	338	4849
4850	202	4850
4851	860	4851
4852	855	4852
4853	461	4853
4854	899	4854
4855	1282	4855
4856	713	4856
4857	1092	4857
4858	545	4858
4859	606	4859
4860	268	4860
4861	818	4861
4862	947	4862
4863	183	4863
4864	156	4864
4865	850	4865
4866	135	4866
4867	1	4867
4868	373	4868
4869	1009	4869
4870	86	4870
4871	1100	4871
4872	487	4872
4873	1080	4873
4874	561	4874
4875	993	4875
4876	582	4876
4877	1038	4877
4878	466	4878
4879	330	4879
4880	379	4880
4881	719	4881
4882	237	4882
4883	134	4883
4884	954	4884
4885	295	4885
4886	666	4886
4887	798	4887
4888	302	4888
4889	518	4889
4890	201	4890
4891	962	4891
4892	103	4892
4893	441	4893
4894	397	4894
4895	397	4895
4896	35	4896
4897	679	4897
4898	409	4898
4899	719	4899
4900	1008	4900
4901	617	4901
4902	82	4902
4903	1002	4903
4904	41	4904
4905	458	4905
4906	214	4906
4907	60	4907
4908	741	4908
4909	237	4909
4910	336	4910
4911	466	4911
4912	1099	4912
4913	503	4913
4914	872	4914
4915	474	4915
4916	296	4916
4917	937	4917
4918	806	4918
4919	3	4919
4920	301	4920
4921	1018	4921
4922	134	4922
4923	79	4923
4924	921	4924
4925	763	4925
4926	503	4926
4927	149	4927
4928	872	4928
4929	944	4929
4930	558	4930
4931	14	4931
4932	117	4932
4933	79	4933
4934	337	4934
4935	1074	4935
4936	406	4936
4937	745	4937
4938	644	4938
4939	616	4939
4940	1095	4940
4941	94	4941
4942	671	4942
4943	520	4943
4944	11	4944
4945	986	4945
4946	701	4946
4947	768	4947
4948	139	4948
4949	839	4949
4950	409	4950
4951	264	4951
4952	220	4952
4953	820	4953
4954	725	4954
4955	683	4955
4956	668	4956
4957	474	4957
4958	1070	4958
4959	3	4959
4960	117	4960
4961	117	4961
4962	117	4962
4963	55	4963
4964	426	4964
4965	94	4965
4966	794	4966
4967	14	4967
4968	606	4968
4969	744	4969
4970	806	4970
4971	45	4971
4972	839	4972
4973	1457	4973
4974	55	4974
4975	1664	4975
4976	586	4976
4977	1212	4977
4978	1212	4978
4979	716	4979
4980	1813	4980
4981	1191	4981
4982	1507	4982
4983	1369	4983
4984	1646	4984
4985	864	4985
4986	797	4986
4987	549	4987
4988	81	4988
4989	1887	4989
4990	107	4990
4991	820	4991
4992	857	4992
4993	851	4993
4994	1712	4994
4995	719	4995
4996	237	4996
4997	768	4997
4998	540	4998
4999	117	4999
5000	98	5000
5001	474	5001
5002	441	5002
5003	6	5003
5004	143	5004
5005	14	5005
5006	1094	5006
5007	241	5007
5008	397	5008
5009	725	5009
5010	42	5010
5011	310	5011
5012	221	5012
5013	59	5013
5014	744	5014
5015	457	5015
5016	300	5016
5017	474	5017
5018	1515	5018
5019	746	5019
5020	466	5020
5021	872	5021
5022	498	5022
5023	245	5023
5024	245	5024
5025	245	5025
5026	223	5026
5027	1515	5027
5028	1251	5028
5029	455	5029
5030	1532	5030
5031	577	5031
5032	577	5032
5033	237	5033
5034	237	5034
5035	237	5035
5036	337	5036
5037	337	5037
5038	337	5038
5039	337	5039
5040	337	5040
5041	337	5041
5042	872	5042
5043	872	5043
5044	872	5044
5045	719	5045
5046	540	5046
5047	466	5047
5048	466	5048
5049	466	5049
5050	921	5050
5051	921	5051
5052	921	5052
5053	149	5053
5054	149	5054
5055	149	5055
5056	149	5056
5057	149	5057
5058	927	5058
5059	152	5059
5060	152	5060
5061	152	5061
5062	152	5062
5063	152	5063
5064	152	5064
5065	474	5065
5066	474	5066
5067	474	5067
5068	474	5068
5069	474	5069
5070	616	5070
5071	616	5071
5072	616	5072
5073	944	5073
5074	944	5074
5075	944	5075
5076	338	5076
5077	912	5077
5078	912	5078
5079	912	5079
5080	39	5080
5081	986	5081
5082	1878	5082
5083	1467	5083
5084	849	5084
5085	1786	5085
5086	1463	5086
5087	1552	5087
5088	434	5088
5089	789	5089
5090	719	5090
5091	466	5091
5092	768	5092
5093	441	5093
5094	337	5094
5095	14	5095
5096	127	5096
5097	149	5097
5098	442	5098
5099	79	5099
5100	944	5100
5101	190	5101
5102	396	5102
5103	927	5103
5104	644	5104
5105	541	5105
5106	117	5106
5107	143	5107
5108	771	5108
5109	373	5109
5110	540	5110
5111	503	5111
5112	58	5112
5113	1048	5113
5114	304	5114
5115	1009	5115
5116	1112	5116
5117	806	5117
5118	408	5118
5119	345	5119
5120	288	5120
5121	1255	5121
5122	1594	5122
5123	831	5123
5124	1821	5124
5125	1391	5125
5126	1391	5126
5127	1391	5127
5128	1391	5128
5129	200	5129
5130	863	5130
5131	1329	5131
5132	52	5132
5133	304	5133
5134	1782	5134
5135	1058	5135
5136	818	5136
5137	1665	5137
5138	1257	5138
5139	982	5139
5140	416	5140
5141	205	5141
5142	1695	5142
5143	443	5143
5144	532	5144
5145	1194	5145
5146	768	5146
5147	338	5147
5148	872	5148
5149	921	5149
5150	237	5150
5151	719	5151
5152	540	5152
5153	644	5153
5154	22	5154
5155	117	5155
5156	865	5156
5157	865	5157
5158	865	5158
5159	1536	5159
5160	1399	5160
5161	223	5161
5162	1392	5162
5163	1601	5163
5164	847	5164
5165	1405	5165
5166	813	5166
5167	1393	5167
5168	1038	5168
5169	986	5169
5170	127	5170
5171	19	5171
5172	966	5172
5173	3	5173
5174	41	5174
5175	1940	5175
5176	1468	5176
5177	1763	5177
5178	706	5178
5179	833	5179
5180	807	5180
5181	621	5181
5182	508	5182
5183	293	5183
5184	1759	5184
5185	1851	5185
5186	64	5186
5187	1711	5187
5188	1275	5188
5189	889	5189
5190	9	5190
5191	487	5191
5192	558	5192
5193	768	5193
5194	190	5194
5195	947	5195
5196	441	5196
5197	1046	5197
5198	337	5198
5199	1094	5199
5200	211	5200
5201	202	5201
5202	175	5202
5203	791	5203
5204	426	5204
5205	446	5205
5206	528	5206
5207	790	5207
5208	376	5208
5209	878	5209
5210	857	5210
5211	202	5211
5212	134	5212
5213	92	5213
5214	465	5214
5215	820	5215
5216	713	5216
5217	1071	5217
5218	1756	5218
5219	834	5219
5220	1617	5220
5221	1499	5221
5222	938	5222
5223	302	5223
5224	1334	5224
5225	884	5225
5226	322	5226
5227	1380	5227
5228	296	5228
5229	1348	5229
5230	939	5230
5231	1831	5231
5232	1656	5232
5233	1310	5233
5234	611	5234
5235	1259	5235
5236	642	5236
5237	470	5237
5238	469	5238
5239	466	5239
5240	933	5240
5241	593	5241
5242	474	5242
5243	731	5243
5244	184	5244
5245	679	5245
5246	409	5246
5247	728	5247
5248	226	5248
5249	537	5249
5250	98	5250
5251	76	5251
5252	555	5252
5253	86	5253
5254	802	5254
5255	338	5255
5256	241	5256
5257	478	5257
5258	222	5258
5259	921	5259
5260	540	5260
5261	726	5261
5262	917	5262
5263	451	5263
5264	702	5264
5265	532	5265
5266	406	5266
5267	361	5267
5268	657	5268
5269	577	5269
5270	441	5270
5271	180	5271
5272	468	5272
5273	60	5273
5274	194	5274
5275	980	5275
5276	596	5276
5277	220	5277
5278	672	5278
5279	775	5279
5280	669	5280
5281	1082	5281
5282	487	5282
5283	165	5283
5284	528	5284
5285	235	5285
5286	20	5286
5287	264	5287
5288	136	5288
5289	298	5289
5290	791	5290
5291	171	5291
5292	747	5292
5293	700	5293
5294	541	5294
5295	561	5295
5296	408	5296
5297	527	5297
5298	378	5298
5299	1123	5299
5300	1288	5300
5301	20	5301
5302	220	5302
5303	363	5303
5304	297	5304
5305	751	5305
5306	1162	5306
5307	1080	5307
5308	1508	5308
5309	1828	5309
5310	118	5310
5311	191	5311
5312	558	5312
5313	1352	5313
5314	452	5314
5315	1308	5315
5316	846	5316
5317	1604	5317
5318	443	5318
5319	300	5319
5320	803	5320
5321	301	5321
5322	313	5322
5323	731	5323
5324	112	5324
5325	865	5325
5326	993	5326
5327	652	5327
5328	424	5328
5329	1241	5329
5330	637	5330
5331	1695	5331
5332	1224	5332
5333	58	5333
5334	27	5334
5335	1014	5335
5336	846	5336
5337	70	5337
5338	1100	5338
5339	932	5339
5340	863	5340
5341	768	5341
5342	1479	5342
5343	117	5343
5344	1912	5344
5345	594	5345
5346	471	5346
5347	265	5347
5348	757	5348
5349	1899	5349
5350	108	5350
5351	854	5351
5352	795	5352
5353	880	5353
5354	597	5354
5355	282	5355
5356	474	5356
5357	875	5357
5358	37	5358
5359	999	5359
5360	433	5360
5361	661	5361
5362	815	5362
5363	1350	5363
5364	1478	5364
5365	1894	5365
5366	15	5366
5367	1884	5367
5368	326	5368
5369	378	5369
5370	872	5370
5371	1818	5371
5372	529	5372
5373	503	5373
5374	719	5374
5375	14	5375
5376	487	5376
5377	149	5377
5378	143	5378
5379	76	5379
5380	6	5380
5381	442	5381
5382	555	5382
5383	117	5383
5384	361	5384
5385	441	5385
5386	879	5386
5387	441	5387
5388	14	5388
5389	337	5389
5390	373	5390
5391	1048	5391
5392	745	5392
5393	237	5393
5394	466	5394
5395	540	5395
5396	541	5396
5397	921	5397
5398	474	5398
5399	964	5399
5400	152	5400
5401	190	5401
5402	503	5402
5403	616	5403
5404	674	5404
5405	939	5405
5406	1070	5406
5407	747	5407
5408	798	5408
5409	508	5409
5410	211	5410
5411	490	5411
5412	730	5412
5413	531	5413
5414	712	5414
5415	712	5415
5416	847	5416
5417	813	5417
5418	886	5418
5419	956	5419
5420	57	5420
5421	503	5421
5422	963	5422
5423	35	5423
5424	217	5424
5425	36	5425
5426	189	5426
5427	369	5427
5428	1862	5428
5429	1500	5429
5430	867	5430
5431	542	5431
5432	449	5432
5433	100	5433
5434	528	5434
5435	1358	5435
5436	838	5436
5437	303	5437
5438	1759	5438
5439	911	5439
5440	1489	5440
5441	818	5441
5442	808	5442
5443	461	5443
5444	1077	5444
5445	1139	5445
5446	1624	5446
5447	978	5447
5448	1408	5448
5449	561	5449
5450	397	5450
5451	1482	5451
5452	466	5452
5453	921	5453
5454	441	5454
5455	1680	5455
5456	851	5456
5457	1222	5457
5458	1689	5458
5459	853	5459
5460	476	5460
5461	1480	5461
5462	1480	5462
5463	1727	5463
5464	1727	5464
5465	360	5465
5466	1142	5466
5467	338	5467
5468	220	5468
5469	449	5469
5470	127	5470
5471	1170	5471
5472	487	5472
5473	434	5473
5474	202	5474
5475	679	5475
5476	1223	5476
5477	937	5477
5478	563	5478
5479	540	5479
5480	563	5480
5481	981	5481
5482	271	5482
5483	474	5483
5484	1189	5484
5485	79	5485
5486	818	5486
5487	86	5487
5488	441	5488
5489	396	5489
5490	1275	5490
5491	442	5491
5492	1757	5492
5493	820	5493
5494	1003	5494
5495	983	5495
5496	569	5496
5497	61	5497
5498	802	5498
5499	1894	5499
5500	1894	5500
5501	1643	5501
5502	241	5502
5503	1867	5503
5504	1867	5504
5505	149	5505
5506	1867	5506
5507	778	5507
5508	812	5508
5509	900	5509
5510	976	5510
5511	872	5511
5512	450	5512
5513	745	5513
5514	1918	5514
5515	1512	5515
5516	1058	5516
5517	540	5517
5518	1225	5518
5519	1413	5519
5520	910	5520
5521	620	5521
5522	540	5522
5523	684	5523
5524	337	5524
5525	684	5525
5526	1025	5526
5527	98	5527
5528	149	5528
5529	708	5529
5530	385	5530
5531	59	5531
5532	624	5532
5533	624	5533
5534	143	5534
5535	771	5535
5536	927	5536
5537	775	5537
5538	917	5538
5539	103	5539
5540	60	5540
5541	592	5541
5542	20	5542
5543	791	5543
5544	27	5544
5545	981	5545
5546	520	5546
5547	1100	5547
5548	247	5548
5549	719	5549
5550	95	5550
5551	42	5551
5552	310	5552
5553	737	5553
5554	215	5554
5555	58	5555
5556	1059	5556
5557	682	5557
5558	17	5558
5559	745	5559
5560	644	5560
5561	384	5561
5562	397	5562
5563	408	5563
5564	995	5564
5565	768	5565
5566	474	5566
5567	237	5567
5568	149	5568
5569	143	5569
5570	532	5570
5571	337	5571
5572	540	5572
5573	1100	5573
5574	937	5574
5575	6	5575
5576	98	5576
5577	235	5577
5578	72	5578
5579	520	5579
5580	264	5580
5581	128	5581
5582	128	5582
5583	1341	5583
5584	877	5584
5585	877	5585
5586	877	5586
5587	1125	5587
5588	763	5588
5589	151	5589
5590	127	5590
5591	1362	5591
5592	1084	5592
5593	531	5593
5594	531	5594
5595	1137	5595
5596	372	5596
5597	89	5597
5598	1254	5598
5599	1882	5599
5600	1710	5600
5601	1828	5601
5602	12	5602
5603	810	5603
5604	846	5604
5605	1665	5605
5606	540	5606
5607	768	5607
5608	872	5608
5609	117	5609
5610	466	5610
5611	503	5611
5612	503	5612
5613	503	5613
5614	503	5614
5615	532	5615
5616	14	5616
5617	337	5617
5618	644	5618
5619	409	5619
5620	202	5620
5621	1018	5621
5622	27	5622
5623	190	5623
5624	593	5624
5625	541	5625
5626	791	5626
5627	590	5627
5628	611	5628
5629	127	5629
5630	441	5630
5631	981	5631
5632	719	5632
5633	347	5633
5634	338	5634
